source,feature,ctcf_motif_cosine,mean_activation,activation_frequency
residual,396,0.05140335046361809,1.080869436264038,0.9746531639641749
residual,250,0.05113476322450614,1.1179677248001099,0.9759019688189038
residual,501,0.05112305008968411,1.080064058303833,0.9774044371597495
residual,8,0.05101958876980963,1.0668977499008179,0.9748873148744366
residual,238,0.0509423881843932,1.1150959730148315,0.9747702394193057
residual,381,0.050854621778686875,1.0894032716751099,0.9737360728989833
residual,439,0.05084229182750428,1.0494036674499512,0.9781654276180999
residual,388,0.05079719982568074,1.0992823839187622,0.9735604597162871
residual,364,0.0505641103636573,1.078255534172058,0.9791215438350016
residual,471,0.050558103640312616,1.0816541910171509,0.9777946886768523
residual,425,0.05048417117171362,1.0708696842193604,0.9751800035122636
residual,224,0.050139833714494486,1.0973174571990967,0.9759019688189038
residual,50,0.049812763511534394,1.0893367528915405,0.9769556479150813
residual,259,0.049718493497065724,1.0579832792282104,0.9766044215496887
residual,229,0.04956440462415446,1.066577672958374,0.9775995629183009
residual,72,0.049563313733702014,1.0821996927261353,0.9765068586704131
residual,121,0.049551691336119766,1.0927438735961914,0.9775605377665906
residual,152,0.04952646730442319,1.1090449094772339,0.9778337138285625
residual,46,0.049496265544915395,1.0663341283798218,0.9777946886768523
residual,15,0.04940021218727973,1.0547646284103394,0.975082440632988
residual,463,0.04895348372905765,1.0552763938903809,0.9765068586704131
residual,404,0.04879003503114616,1.0830820798873901,0.9784971414076372
residual,276,0.04867656688488285,1.08587646484375,0.974243399871217
residual,150,0.04860498503851207,1.0626540184020996,0.9775995629183009
residual,216,0.048596552215151134,1.1305334568023682,0.9783605533766513
residual,198,0.04858960142666235,1.097794771194458,0.976643446701399
residual,49,0.04848359236293598,1.0932869911193848,0.9771507736736327
residual,143,0.04818605761132215,1.062920331954956,0.9758239185154832
residual,42,0.048135500828421066,1.0987462997436523,0.9764678335187028
residual,447,0.04801590859531236,1.061030626296997,0.9754726921500907
residual,477,0.047995522144341725,1.1094701290130615,0.9774044371597495
residual,175,0.047912660243840006,1.101136326789856,0.9774044371597495
residual,39,0.04778763130145879,1.0935360193252563,0.9753165915432497
residual,207,0.047714914680522226,1.1032769680023193,0.9753946418466701
residual,36,0.0476408480604982,1.0866951942443848,0.9765849089738337
residual,497,0.04737187477439587,1.0933551788330078,0.9724677554683994
residual,237,0.04720506825938682,1.0995802879333496,0.9767800347323851
residual,179,0.047102745238856755,1.1059390306472778,0.9764483209428476
residual,408,0.04690404313428685,1.0895086526870728,0.9770141856426466
residual,189,0.04683383537095215,1.070794939994812,0.9772873617046186
residual,496,0.046832718309203,1.1009873151779175,0.9729165447130675
residual,359,0.046805860669300765,1.0767017602920532,0.9772678491287635
residual,59,0.04667825605026195,1.1155073642730713,0.9761166071533103
residual,204,0.04663965948719872,1.1147572994232178,0.9740482741126656
residual,206,0.04637291219738262,1.080894112586975,0.9763702706394272
