source,feature,ctcf_motif_cosine,mean_activation,activation_frequency
mlp,419,-0.03710956224705417,0.490071564912796,0.4853515625
mlp,364,-0.037216858090864356,0.5054334402084351,0.4892578125
mlp,494,-0.03737586106031889,0.525371253490448,0.482421875
mlp,219,-0.03745548058880041,0.5240857601165771,0.501953125
mlp,116,-0.037723099268438344,0.5277333855628967,0.4873046875
mlp,326,-0.03811741390370306,0.552367627620697,0.4814453125
mlp,276,-0.03818904051556071,0.5237025618553162,0.4853515625
mlp,337,-0.03841214752627162,0.5094804167747498,0.4775390625
mlp,4,-0.039345446323251494,0.5529947280883789,0.50244140625
mlp,5,-0.03936555386371319,0.5560102462768555,0.5009765625
mlp,508,-0.039394363732754734,0.508495032787323,0.50048828125
mlp,157,-0.04038495323228866,0.5485066175460815,0.49609375
mlp,140,-0.04110683338391419,0.5413377285003662,0.50146484375
mlp,205,-0.04130590474636404,0.5232712626457214,0.4580078125
mlp,56,-0.041639516227132585,0.5008440017700195,0.4833984375
mlp,218,-0.042004533572079845,0.49886947870254517,0.5048828125
mlp,22,-0.04232964248071239,0.5315271615982056,0.48828125
mlp,227,-0.042442997867939716,0.48459210991859436,0.474609375
mlp,344,-0.04265715545431573,0.5269408226013184,0.47900390625
mlp,90,-0.04281740145414693,0.5926943421363831,0.47216796875
mlp,293,-0.0429711202179526,0.5410094261169434,0.48876953125
mlp,136,-0.043047315043670015,0.5039135217666626,0.478515625
mlp,465,-0.04322603678234032,0.4993332028388977,0.48681640625
mlp,194,-0.04331918381725163,0.5162644982337952,0.47265625
mlp,76,-0.043338489622990174,0.5213830471038818,0.482421875
mlp,30,-0.043492320253991225,0.5378814935684204,0.484375
mlp,455,-0.04421552344840299,0.4881022870540619,0.48046875
mlp,161,-0.04473256644856999,0.5395616888999939,0.48828125
mlp,441,-0.044785011336739,0.48842567205429077,0.48583984375
mlp,359,-0.045077664738085776,0.4852856993675232,0.50439453125
mlp,292,-0.0451100984581959,0.5365622043609619,0.49072265625
mlp,324,-0.046175625133467305,0.5276076793670654,0.501953125
mlp,85,-0.04622317758136585,0.47714897990226746,0.47607421875
mlp,415,-0.04739315805433721,0.5081909894943237,0.5009765625
mlp,452,-0.04763933320991507,0.4937893748283386,0.4990234375
mlp,317,-0.0481969203387394,0.5137690305709839,0.4736328125
mlp,242,-0.04832224282580176,0.523067831993103,0.4765625
mlp,172,-0.04853488392932025,0.5484015345573425,0.48974609375
mlp,491,-0.04962499953136076,0.4808870553970337,0.4794921875
mlp,479,-0.05064548187395738,0.5917012691497803,0.48974609375
mlp,343,-0.05094267258125137,0.5652559995651245,0.48974609375
mlp,19,-0.051180120697365286,0.5083942413330078,0.49658203125
mlp,197,-0.051351405772521834,0.5458673238754272,0.49609375
mlp,427,-0.051672368933476785,0.5196768641471863,0.4951171875
mlp,64,-0.05183277744316745,0.5727276802062988,0.5087890625
mlp,10,-0.05325646249833171,0.49749475717544556,0.486328125
mlp,67,-0.053373173479302115,0.5572453737258911,0.4970703125
mlp,351,-0.055985719292332606,0.4712340831756592,0.46484375
mlp,277,-0.056045189740487264,0.5467307567596436,0.4775390625
mlp,92,-0.056978303507448036,0.5236432552337646,0.47802734375
mlp,446,-0.05972821981915203,0.5041991472244263,0.48876953125
mlp,211,-0.059868442949526986,0.5238785147666931,0.48046875
mlp,362,-0.0632648311132485,0.4931432008743286,0.49072265625
mlp,332,-0.06515492161752594,0.4946167469024658,0.4716796875
mlp,124,-0.06526861151298566,0.4932914972305298,0.4853515625
mlp,160,-0.06558339691448399,0.5137782096862793,0.52392578125
mlp,313,-0.0658891199354602,0.5260531902313232,0.4736328125
mlp,128,-0.06664855291273684,0.5372655391693115,0.49755859375
mlp,60,-0.06685106079832219,0.5258502960205078,0.49462890625
mlp,21,-0.06943609324789883,0.557056188583374,0.52294921875
mlp,447,-0.07039751954094962,0.4765549898147583,0.5029296875
mlp,190,-0.07127813986482726,0.5117318630218506,0.4931640625
mlp,495,-0.07203996170333946,0.5156210660934448,0.48681640625
mlp,305,-0.0721021737365792,0.5226038098335266,0.50048828125
mlp,249,-0.07235308981415482,0.5037984848022461,0.49462890625
mlp,409,-0.07316668467534514,0.5342121124267578,0.48828125
mlp,168,-0.07396180577982751,0.5436726808547974,0.50927734375
mlp,394,-0.07822614082427139,0.5370000600814819,0.50244140625
mlp,320,-0.08438495309301254,0.5205868482589722,0.47265625
mlp,17,-0.08699803626581147,0.523007333278656,0.48876953125
mlp,113,-0.08969162188051437,0.5059464573860168,0.47216796875
